timestamp,open,high,low,close,volume
2025-01-18 02:00:00,135.28,135.83,134.03,134.45,82316.009
2025-01-18 03:00:00,134.45,134.49,128.9,129.68,195087.233
2025-01-18 04:00:00,129.68,130.65,127.74,128.4,143282.493
2025-01-18 05:00:00,128.4,129.15,124.17,124.5,138634.653
2025-01-18 06:00:00,124.48,128.02,124.36,127.42,135746.121
2025-01-18 07:00:00,127.42,127.76,125.13,125.22,102565.855
2025-01-18 08:00:00,125.22,127.29,123.52,127.01,103930.225
2025-01-18 09:00:00,127.01,127.41,125.51,127.09,64392.002
2025-01-18 10:00:00,127.1,127.28,124.48,125.86,67789.134
2025-01-18 11:00:00,125.87,127.98,125.17,127.64,61908.618
2025-01-18 12:00:00,127.64,128.33,126.07,126.83,54790.819
2025-01-18 13:00:00,126.83,130.26,126.34,130.19,62301.058
2025-01-18 14:00:00,130.18,130.33,127.37,127.53,73903.31
2025-01-18 15:00:00,127.53,128.43,126.15,126.22,71398.352
2025-01-18 16:00:00,126.24,126.7,123.79,123.85,107417.892
2025-01-18 17:00:00,123.86,125.44,123.58,124.43,49206.841
2025-01-18 18:00:00,124.43,125.87,124.34,124.84,35365.545
2025-01-18 19:00:00,124.83,126.07,124.68,125.7,35798.26
2025-01-18 20:00:00,125.71,125.84,123.23,123.67,31889.573
2025-01-18 21:00:00,123.67,124.98,123.61,123.89,22027.303
2025-01-18 22:00:00,123.88,124.99,123.7,124.33,21494.51
2025-01-18 23:00:00,124.32,126.01,123.92,125.4,49163.997
2025-01-19 00:00:00,125.41,126.79,124.83,126.26,43589.279
2025-01-19 01:00:00,126.27,128.66,125.91,127.68,70667.032
2025-01-19 02:00:00,127.69,128.0,125.87,126.06,50902.318
2025-01-19 03:00:00,126.06,126.38,124.24,124.28,30431.035
2025-01-19 04:00:00,124.27,124.35,120.35,121.04,153381.238
2025-01-19 05:00:00,121.04,121.79,119.55,121.65,80022.984
2025-01-19 06:00:00,121.64,121.72,120.37,120.74,51045.128
2025-01-19 07:00:00,120.75,121.3,118.89,119.86,71523.236
2025-01-19 08:00:00,119.87,119.87,116.61,116.79,101974.918
2025-01-19 09:00:00,116.8,118.52,114.85,118.5,175758.964
2025-01-19 10:00:00,118.5,118.5,116.67,116.91,70691.017
2025-01-19 11:00:00,116.91,117.06,114.21,115.15,95320.78
2025-01-19 12:00:00,115.15,118.29,114.92,117.96,78639.288
2025-01-19 13:00:00,117.96,119.44,117.61,119.16,84133.418
2025-01-19 14:00:00,119.16,124.93,118.65,122.82,220027.157
2025-01-19 15:00:00,122.82,124.49,121.94,124.33,93615.671
2025-01-19 16:00:00,124.31,125.67,122.85,123.11,61985.806
2025-01-19 17:00:00,123.11,124.8,122.55,124.78,38585.436
2025-01-19 18:00:00,124.77,124.77,123.2,124.58,35822.62
2025-01-19 19:00:00,124.58,124.68,123.05,123.91,33217.658
2025-01-19 20:00:00,123.92,124.6,122.73,123.56,52034.574
2025-01-19 21:00:00,123.57,123.67,117.6,117.76,178958.677
2025-01-19 22:00:00,117.72,120.19,111.0,116.78,149602.807
2025-01-19 23:00:00,116.77,117.31,111.32,115.57,272763.643
2025-01-20 00:00:00,115.56,116.22,112.88,113.04,198649.646
2025-01-20 01:00:00,113.05,115.48,112.92,114.38,106636.343
2025-01-20 02:00:00,114.39,118.84,114.18,116.6,80563.571
2025-01-20 03:00:00,116.6,117.56,115.57,116.65,49340.613
2025-01-20 04:00:00,116.63,117.9,115.39,116.83,42591.901
2025-01-20 05:00:00,116.82,118.13,115.8,116.84,35631.377
2025-01-20 06:00:00,116.84,123.48,116.42,122.01,114816.945
2025-01-20 07:00:00,122.01,127.97,120.72,121.24,256713.698
2025-01-20 08:00:00,121.25,124.71,120.76,124.06,103064.379
2025-01-20 09:00:00,124.05,124.08,121.18,121.51,101628.574
2025-01-20 10:00:00,121.51,121.64,119.41,120.08,54951.456
2025-01-20 11:00:00,120.08,121.55,119.45,121.52,31143.135
2025-01-20 12:00:00,121.51,121.69,116.51,118.85,98393.701
2025-01-20 13:00:00,118.86,120.31,118.47,119.99,44494.689
2025-01-20 14:00:00,119.99,122.2,119.47,122.17,39694.038
2025-01-20 15:00:00,122.17,122.17,118.85,119.27,44668.461
2025-01-20 16:00:00,119.28,121.22,116.64,121.17,72701.315
2025-01-20 17:00:00,121.16,121.24,113.04,115.7,223226.187
2025-01-20 18:00:00,115.71,121.84,115.58,121.15,79556.635
2025-01-20 19:00:00,121.14,121.34,119.47,120.18,31692.726
2025-01-20 20:00:00,120.15,120.52,119.03,120.11,14650.382
2025-01-20 21:00:00,120.1,121.06,117.64,117.72,20310.15
2025-01-20 22:00:00,117.71,119.79,116.54,119.52,31563.434
2025-01-20 23:00:00,119.53,119.7,117.79,118.58,22997.181
2025-01-21 00:00:00,118.58,119.31,116.36,116.5,40283.783
2025-01-21 01:00:00,116.52,118.19,114.67,115.62,62584.567
2025-01-21 02:00:00,115.61,116.6,114.37,116.14,68257.424
2025-01-21 03:00:00,116.13,117.2,115.45,116.79,27813.66
2025-01-21 04:00:00,116.79,116.79,113.69,116.17,47679.144
2025-01-21 05:00:00,116.17,116.35,114.19,114.6,30115.842
2025-01-21 06:00:00,114.6,115.87,114.01,115.0,29738.357
2025-01-21 07:00:00,115.0,116.96,114.41,115.96,22791.36
2025-01-21 08:00:00,115.95,118.5,115.14,118.31,46389.708
2025-01-21 09:00:00,118.3,118.93,116.79,117.72,33908.282
2025-01-21 10:00:00,117.72,119.17,117.58,118.94,51899.94
2025-01-21 11:00:00,118.95,121.43,118.52,121.25,45251.457
2025-01-21 12:00:00,121.26,124.88,120.55,121.91,127984.553
2025-01-21 13:00:00,121.92,122.55,120.56,121.14,58470.412
2025-01-21 14:00:00,121.13,121.2,118.82,119.36,74976.845
2025-01-21 15:00:00,119.35,120.29,118.03,120.01,64301.994
2025-01-21 16:00:00,120.01,122.16,119.66,121.13,65407.469
2025-01-21 17:00:00,121.13,122.03,120.69,121.87,23063.718
2025-01-21 18:00:00,121.86,122.74,121.14,121.61,40685.581
2025-01-21 19:00:00,121.62,122.11,120.33,121.08,27816.049
2025-01-21 20:00:00,121.08,121.13,119.34,120.44,30349.38
2025-01-21 21:00:00,120.44,120.53,119.46,119.83,24442.96
2025-01-21 22:00:00,119.82,120.45,119.13,119.13,25461.987
2025-01-21 23:00:00,119.13,119.18,118.07,119.11,34755.489
2025-01-22 00:00:00,119.11,120.25,118.59,120.2,16123.945
2025-01-22 01:00:00,120.2,120.27,118.55,118.82,20603.114
2025-01-22 02:00:00,118.81,118.92,118.23,118.51,12816.344
2025-01-22 03:00:00,118.52,118.67,117.78,118.15,22127.122
2025-01-22 04:00:00,118.15,118.17,116.8,117.26,20624.236
2025-01-22 05:00:00,117.26,117.94,116.44,116.6,28323.761
2025-01-22 06:00:00,116.6,117.26,116.11,116.36,33757.315
2025-01-22 07:00:00,116.35,116.72,115.73,116.2,39752.165
2025-01-22 08:00:00,116.2,116.83,115.18,116.76,36267.805
2025-01-22 09:00:00,116.75,117.24,116.46,116.61,18401.969
2025-01-22 10:00:00,116.61,116.69,116.13,116.53,40034.365
2025-01-22 11:00:00,116.52,117.44,116.1,117.19,31775.313
2025-01-22 12:00:00,117.19,117.48,116.63,116.78,18110.781
2025-01-22 13:00:00,116.77,116.77,114.89,115.26,46279.353
2025-01-22 14:00:00,115.27,116.45,114.67,115.86,34575.789
2025-01-22 15:00:00,115.87,116.77,115.44,115.73,38999.254
2025-01-22 16:00:00,115.73,117.18,115.33,116.61,32566.899
2025-01-22 17:00:00,116.61,117.17,116.51,117.05,16249.472
2025-01-22 18:00:00,117.05,117.2,116.0,116.38,16158.685
2025-01-22 19:00:00,116.39,118.11,116.38,117.61,26068.323
2025-01-22 20:00:00,117.59,118.13,116.5,116.55,19200.469
2025-01-22 21:00:00,116.56,116.66,115.34,116.26,29866.949
2025-01-22 22:00:00,116.26,116.36,114.86,114.92,15724.132
2025-01-22 23:00:00,114.93,115.66,114.22,115.38,28255.745
2025-01-23 00:00:00,115.38,115.63,114.73,115.32,15364.255
2025-01-23 01:00:00,115.31,115.61,114.16,114.4,12916.404
2025-01-23 02:00:00,114.41,114.58,113.05,113.57,38001.59
2025-01-23 03:00:00,113.57,115.13,113.41,114.32,23784.749
2025-01-23 04:00:00,114.31,114.38,112.55,113.05,20635.458
2025-01-23 05:00:00,113.05,113.82,113.05,113.5,16296.033
2025-01-23 06:00:00,113.49,114.04,112.9,113.1,12224.123
2025-01-23 07:00:00,113.1,113.62,112.44,113.39,21470.794
2025-01-23 08:00:00,113.39,113.57,112.25,112.49,15720.755
2025-01-23 09:00:00,112.49,113.24,112.22,112.41,14259.588
2025-01-23 10:00:00,112.42,112.79,111.24,111.82,31252.155
2025-01-23 11:00:00,111.81,112.65,111.45,112.38,13696.169
2025-01-23 12:00:00,112.37,112.53,111.44,111.87,13063.626
2025-01-23 13:00:00,111.87,113.79,111.83,113.47,24111.011
2025-01-23 14:00:00,113.46,115.99,112.87,115.63,52172.991
2025-01-23 15:00:00,115.63,116.76,113.94,115.96,67255.665
2025-01-23 16:00:00,115.96,117.21,115.31,116.16,48623.885
2025-01-23 17:00:00,116.15,116.31,114.61,116.12,21679.192
2025-01-23 18:00:00,116.13,116.34,114.41,114.49,13404.756
2025-01-23 19:00:00,114.49,114.6,113.11,113.81,23190.041
2025-01-23 20:00:00,113.8,116.79,113.57,115.69,81136.966
2025-01-23 21:00:00,115.69,115.97,113.08,113.73,29473.797
2025-01-23 22:00:00,113.73,116.35,113.4,116.17,24879.203
2025-01-23 23:00:00,116.19,116.72,115.66,116.42,19965.2
2025-01-24 00:00:00,116.42,116.61,113.59,113.94,22822.111
2025-01-24 01:00:00,113.95,114.83,113.58,113.89,16558.804
2025-01-24 02:00:00,113.89,114.49,113.03,113.19,31594.235
2025-01-24 03:00:00,113.19,115.6,112.82,115.28,48849.192
2025-01-24 04:00:00,115.27,116.09,114.41,115.97,26879.482
2025-01-24 05:00:00,115.97,117.19,115.73,117.09,34500.223
2025-01-24 06:00:00,117.09,117.28,116.16,116.77,23270.999
2025-01-24 07:00:00,116.77,117.14,116.52,117.14,22108.758
2025-01-24 08:00:00,117.14,118.42,116.85,118.32,28386.349
2025-01-24 09:00:00,118.32,119.2,117.58,117.82,25684.625
2025-01-24 10:00:00,117.81,118.27,117.33,118.18,17954.291
2025-01-24 11:00:00,118.18,118.25,117.27,117.71,15907.069
2025-01-24 12:00:00,117.72,118.14,117.15,118.1,16124.768
2025-01-24 13:00:00,118.09,119.64,117.67,119.6,53036.709
2025-01-24 14:00:00,119.6,122.28,118.91,122.13,78137.736
2025-01-24 15:00:00,122.14,122.99,120.81,122.13,85532.011
2025-01-24 16:00:00,122.15,122.6,120.33,120.47,41328.319
2025-01-24 17:00:00,120.47,121.16,120.14,120.67,21817.015
2025-01-24 18:00:00,120.67,120.95,119.17,119.35,21911.71
2025-01-24 19:00:00,119.34,119.54,118.34,119.02,21792.764
2025-01-24 20:00:00,119.03,119.44,116.67,116.72,35411.121
2025-01-24 21:00:00,116.73,122.9,116.44,119.15,224627.867
2025-01-24 22:00:00,119.14,119.74,117.8,118.62,44801.228
2025-01-24 23:00:00,118.63,118.99,117.85,118.71,28307.765
2025-01-25 00:00:00,118.71,120.37,118.04,119.97,70455.394
2025-01-25 01:00:00,119.96,125.6,119.49,124.66,149808.74
2025-01-25 02:00:00,124.67,124.89,122.2,122.98,68249.115
2025-01-25 03:00:00,122.99,124.35,122.83,124.06,26884.243
2025-01-25 04:00:00,124.05,124.95,123.57,124.26,54721.002
2025-01-25 05:00:00,124.25,124.46,121.81,122.8,43665.787
2025-01-25 06:00:00,122.79,122.98,121.66,121.96,33531.722
2025-01-25 07:00:00,121.95,122.51,120.9,121.22,51285.726
2025-01-25 08:00:00,121.23,121.7,120.41,120.9,27517.438
2025-01-25 09:00:00,120.9,122.54,120.9,122.46,29511.628
2025-01-25 10:00:00,122.45,122.52,120.77,121.41,26173.033
2025-01-25 11:00:00,121.42,122.73,121.41,122.44,24079.466
2025-01-25 12:00:00,122.44,125.5,122.34,124.89,104419.34
2025-01-25 13:00:00,124.89,127.51,124.62,125.42,149732.572
2025-01-25 14:00:00,125.42,127.54,125.0,126.76,85774.075
2025-01-25 15:00:00,126.76,128.33,126.62,128.04,75510.556
2025-01-25 16:00:00,128.04,129.35,126.99,128.72,123835.583
2025-01-25 17:00:00,128.72,129.1,126.12,126.26,77115.32
2025-01-25 18:00:00,126.26,126.95,125.67,125.79,29886.421
2025-01-25 19:00:00,125.79,127.34,125.69,126.86,24044.909
2025-01-25 20:00:00,126.85,127.25,124.79,125.19,35558.621
2025-01-25 21:00:00,125.2,125.33,124.38,124.64,26187.032
2025-01-25 22:00:00,124.65,125.4,124.26,124.46,18865.465
2025-01-25 23:00:00,124.46,124.58,123.34,123.92,34073.238
2025-01-26 00:00:00,123.93,124.13,123.12,123.38,25915.819
2025-01-26 01:00:00,123.38,124.4,123.3,124.35,24128.965
2025-01-26 02:00:00,124.36,124.54,123.22,123.62,14644.115
2025-01-26 03:00:00,123.63,124.27,123.1,123.75,26689.355
2025-01-26 04:00:00,123.76,125.08,123.6,123.98,32692.306
2025-01-26 05:00:00,123.98,124.39,123.5,124.14,18650.33
2025-01-26 06:00:00,124.15,124.73,123.76,124.11,12019.191
2025-01-26 07:00:00,124.11,124.33,123.41,124.2,13844.996
2025-01-26 08:00:00,124.2,125.1,124.13,124.79,15276.509
2025-01-26 09:00:00,124.78,124.83,122.31,122.54,46907.616
2025-01-26 10:00:00,122.55,122.78,121.41,122.45,38858.032
2025-01-26 11:00:00,122.44,122.8,121.86,122.74,16996.162
2025-01-26 12:00:00,122.73,122.87,121.78,122.28,25488.427
2025-01-26 13:00:00,122.29,122.46,121.8,122.06,15249.764
2025-01-26 14:00:00,122.06,123.03,121.63,122.91,19328.72
2025-01-26 15:00:00,122.91,123.0,122.15,122.22,16351.908
2025-01-26 16:00:00,122.22,122.39,121.51,121.64,20815.118
2025-01-26 17:00:00,121.65,121.94,121.11,121.19,21140.678
2025-01-26 18:00:00,121.19,122.1,120.8,121.81,20389.849
2025-01-26 19:00:00,121.82,122.15,121.63,121.83,8903.659
2025-01-26 20:00:00,121.82,122.47,121.68,121.89,14253.138
2025-01-26 21:00:00,121.9,121.94,120.85,120.85,17938.619
2025-01-26 22:00:00,120.86,121.18,119.75,120.31,29428.516
2025-01-26 23:00:00,120.3,120.3,116.9,117.11,72240.442
2025-01-27 00:00:00,117.07,117.89,115.37,115.98,84760.484
2025-01-27 01:00:00,115.98,116.48,114.59,114.82,70516.369
2025-01-27 02:00:00,114.82,114.85,113.13,113.49,61399.397
2025-01-27 03:00:00,113.49,115.44,113.2,114.85,29199.443
2025-01-27 04:00:00,114.85,114.85,113.68,113.68,30843.435
2025-01-27 05:00:00,113.68,114.16,111.8,112.96,45701.293
2025-01-27 06:00:00,112.95,113.61,110.45,110.86,71345.561
2025-01-27 07:00:00,110.86,111.46,106.31,109.66,142764.508
2025-01-27 08:00:00,109.66,109.77,106.88,108.7,56547.491
2025-01-27 09:00:00,108.7,109.51,107.66,109.09,54800.675
2025-01-27 10:00:00,109.09,109.09,106.17,106.53,51159.227
2025-01-27 11:00:00,106.52,108.33,106.5,106.86,33485.89
2025-01-27 12:00:00,106.86,110.82,106.62,110.06,54688.334
2025-01-27 13:00:00,110.06,112.25,109.61,110.09,87509.607
2025-01-27 14:00:00,110.1,113.65,109.85,113.2,66607.017
2025-01-27 15:00:00,113.19,113.57,111.67,112.25,52292.308
2025-01-27 16:00:00,112.25,113.25,110.64,111.01,37106.294
2025-01-27 17:00:00,111.0,111.7,110.12,110.71,28229.453
2025-01-27 18:00:00,110.7,111.07,109.16,109.66,23264.012
2025-01-27 19:00:00,109.66,111.3,109.66,110.49,18680.104
2025-01-27 20:00:00,110.5,113.96,110.32,113.67,41840.524
2025-01-27 21:00:00,113.66,115.84,113.56,114.08,43725.273
2025-01-27 22:00:00,114.08,115.36,113.88,114.92,12174.148
2025-01-27 23:00:00,114.93,115.29,114.19,115.06,12953.921
2025-01-28 00:00:00,115.05,115.93,114.17,114.37,29261.498
2025-01-28 01:00:00,114.38,114.47,112.78,113.95,17548.249
2025-01-28 02:00:00,113.95,115.84,113.51,115.83,31371.85
2025-01-28 03:00:00,115.83,116.14,114.91,115.0,29247.153
2025-01-28 04:00:00,115.0,116.4,114.7,115.79,25435.716
2025-01-28 05:00:00,115.79,116.31,115.15,115.38,21913.182
2025-01-28 06:00:00,115.38,116.5,115.2,115.58,27343.213
2025-01-28 07:00:00,115.59,116.95,115.27,116.11,21574.474
2025-01-28 08:00:00,116.11,116.33,115.04,115.41,21737.631
2025-01-28 09:00:00,115.43,115.55,113.86,114.93,59602.837
2025-01-28 10:00:00,114.92,115.55,114.64,114.7,14433.947
2025-01-28 11:00:00,114.7,115.48,114.09,114.57,19337.147
2025-01-28 12:00:00,114.57,115.4,113.91,114.54,26745.09
2025-01-28 13:00:00,114.54,115.07,114.09,114.5,20358.95
2025-01-28 14:00:00,114.5,114.76,113.25,114.04,39432.184
2025-01-28 15:00:00,114.05,115.6,113.59,114.24,38137.029
2025-01-28 16:00:00,114.25,114.35,112.17,112.99,40140.611
2025-01-28 17:00:00,112.96,114.93,112.88,114.6,32011.883
2025-01-28 18:00:00,114.6,115.05,112.26,112.67,32199.859
2025-01-28 19:00:00,112.61,113.1,111.99,113.0,22998.271
2025-01-28 20:00:00,113.0,113.11,110.73,110.95,28234.759
2025-01-28 21:00:00,110.93,111.78,109.46,109.56,32002.289
2025-01-28 22:00:00,109.56,111.05,109.1,110.66,37645.81
2025-01-28 23:00:00,110.66,110.92,109.3,109.92,23140.161
2025-01-29 00:00:00,109.92,111.74,109.85,111.22,20371.651
2025-01-29 01:00:00,111.22,112.09,111.15,111.98,17225.647
2025-01-29 02:00:00,111.98,113.59,111.98,113.35,20199.386
2025-01-29 03:00:00,113.36,113.64,112.62,113.34,12030.57
2025-01-29 04:00:00,113.34,113.92,112.87,113.77,13083.521
2025-01-29 05:00:00,113.76,114.26,113.07,113.92,15636.721
2025-01-29 06:00:00,113.93,115.06,113.6,115.04,15276.079
2025-01-29 07:00:00,115.05,115.07,114.5,114.72,10746.235
2025-01-29 08:00:00,114.72,115.01,113.73,113.99,26158.715
2025-01-29 09:00:00,113.98,113.99,112.97,113.64,18229.886
2025-01-29 10:00:00,113.65,113.98,113.17,113.44,15319.668
2025-01-29 11:00:00,113.45,113.59,112.86,113.11,13761.732
2025-01-29 12:00:00,113.11,113.75,112.52,112.79,18205.247
2025-01-29 13:00:00,112.8,112.94,111.39,111.96,27890.12
2025-01-29 14:00:00,111.96,112.49,110.92,111.42,24341.192
2025-01-29 15:00:00,111.42,112.46,111.25,111.66,15882.093
2025-01-29 16:00:00,111.67,111.72,110.48,111.27,15883.068
2025-01-29 17:00:00,111.27,112.75,111.22,112.26,20508.212
2025-01-29 18:00:00,112.27,114.06,111.57,113.65,39129.927
2025-01-29 19:00:00,113.65,114.86,109.87,112.94,111363.611
2025-01-29 20:00:00,112.94,115.8,111.8,114.23,51605.533
2025-01-29 21:00:00,114.22,119.49,113.17,116.98,205829.938
2025-01-29 22:00:00,116.97,117.44,115.66,116.48,37646.23
2025-01-29 23:00:00,116.45,116.96,115.47,115.9,33072.374
2025-01-30 00:00:00,115.9,116.76,114.22,116.49,26852.405
2025-01-30 01:00:00,116.49,119.99,116.31,119.99,79474.9
2025-01-30 02:00:00,119.98,120.74,118.77,120.62,72917.481
2025-01-30 03:00:00,120.61,121.77,120.3,121.18,49508.037
2025-01-30 04:00:00,121.18,126.31,121.18,125.45,153264.196
2025-01-30 05:00:00,125.46,126.55,124.84,126.03,89594.214
2025-01-30 06:00:00,126.02,131.67,125.98,128.09,268670.383
2025-01-30 07:00:00,128.09,128.28,126.76,127.39,56424.371
2025-01-30 08:00:00,127.39,127.8,126.54,127.31,44658.854
2025-01-30 09:00:00,127.31,129.78,127.31,129.7,69385.671
2025-01-30 10:00:00,129.71,130.65,128.45,129.47,79552.534
2025-01-30 11:00:00,129.45,129.58,128.42,128.75,61744.204
2025-01-30 12:00:00,128.75,132.48,128.74,132.43,136697.16
2025-01-30 13:00:00,132.43,134.0,131.84,132.53,126916.772
2025-01-30 14:00:00,132.51,134.0,130.49,131.27,160294.756
2025-01-30 15:00:00,131.28,132.24,130.7,131.14,65068.237
2025-01-30 16:00:00,131.14,131.9,129.46,130.44,79529.54
2025-01-30 17:00:00,130.44,130.77,129.02,129.22,47566.455
2025-01-30 18:00:00,129.22,129.64,128.59,129.57,47366.371
2025-01-30 19:00:00,129.57,129.6,128.11,128.67,43743.992
2025-01-30 20:00:00,128.68,128.79,126.69,126.94,49525.532
2025-01-30 21:00:00,126.94,129.67,126.94,129.42,34303.398
2025-01-30 22:00:00,129.42,130.65,129.07,129.66,35712.079
2025-01-30 23:00:00,129.65,130.33,129.25,130.15,35224.874
2025-01-31 00:00:00,130.15,130.92,128.58,128.78,36452.302
2025-01-31 01:00:00,128.77,129.17,127.54,128.34,41361.372
2025-01-31 02:00:00,128.34,128.34,126.82,126.95,46339.855
2025-01-31 03:00:00,126.95,127.06,125.72,125.97,52797.308
2025-01-31 04:00:00,125.98,127.63,125.78,126.99,39300.062
2025-01-31 05:00:00,127.01,129.71,126.81,129.06,41493.067
2025-01-31 06:00:00,129.06,129.7,128.36,129.35,28912.84
2025-01-31 07:00:00,129.35,130.59,129.24,129.29,42009.895
2025-01-31 08:00:00,129.28,130.57,128.54,129.81,48932.816
2025-01-31 09:00:00,129.82,130.51,128.99,130.29,32182.67
2025-01-31 10:00:00,130.29,135.32,130.14,132.83,104946.924
2025-01-31 11:00:00,132.82,134.65,131.23,132.17,92831.255
2025-01-31 12:00:00,132.16,132.42,130.81,132.15,64664.222
2025-01-31 13:00:00,132.15,132.2,129.6,129.76,51554.237
2025-01-31 14:00:00,129.75,130.49,128.89,129.74,61396.819
2025-01-31 15:00:00,129.75,131.22,129.05,130.51,48595.97
2025-01-31 16:00:00,130.52,130.85,129.14,129.22,34655.411
2025-01-31 17:00:00,129.22,129.34,127.93,128.18,29935.278
2025-01-31 18:00:00,128.18,128.8,126.79,127.06,47907.173
2025-01-31 19:00:00,127.05,127.82,126.16,126.42,31834.123
2025-01-31 20:00:00,126.41,128.24,125.21,128.13,103713.322
2025-01-31 21:00:00,128.13,128.39,126.91,128.3,29223.842
2025-01-31 22:00:00,128.3,128.34,127.0,127.68,16097.861
2025-01-31 23:00:00,127.67,128.69,127.23,128.09,21918.575
2025-02-01 00:00:00,128.09,128.49,126.96,127.46,22589.964
2025-02-01 01:00:00,127.45,127.81,126.34,127.32,20354.389
2025-02-01 02:00:00,127.33,130.64,127.0,130.3,73881.091
2025-02-01 03:00:00,130.3,130.4,128.59,129.47,35083.539
2025-02-01 04:00:00,129.48,130.68,129.28,129.47,29441.478
2025-02-01 05:00:00,129.47,130.49,129.34,130.08,21437.375
2025-02-01 06:00:00,130.08,130.37,129.08,130.26,24865.143
2025-02-01 07:00:00,130.25,131.24,125.72,126.47,143175.112
2025-02-01 08:00:00,126.48,127.18,123.41,124.2,216278.523
2025-02-01 09:00:00,124.2,124.99,122.96,123.35,54888.697
2025-02-01 10:00:00,123.36,124.68,123.22,123.5,30044.18
2025-02-01 11:00:00,123.5,124.82,123.29,124.25,24975.93
2025-02-01 12:00:00,124.25,124.61,123.53,123.68,22732.487
2025-02-01 13:00:00,123.67,124.16,122.02,122.18,36463.329
2025-02-01 14:00:00,122.18,122.76,121.32,121.65,92373.666
2025-02-01 15:00:00,121.66,122.71,121.21,122.46,23564.386
2025-02-01 16:00:00,122.45,123.31,122.13,122.4,36668.873
2025-02-01 17:00:00,122.39,123.56,122.23,122.62,30371.549
2025-02-01 18:00:00,122.63,123.27,121.81,122.03,20191.662
2025-02-01 19:00:00,122.04,122.15,120.32,120.98,36680.903
2025-02-01 20:00:00,120.98,120.98,119.7,120.5,35798.493
2025-02-01 21:00:00,120.47,122.4,120.02,121.27,46340.954
2025-02-01 22:00:00,121.27,121.78,118.39,118.6,48220.096
2025-02-01 23:00:00,118.59,119.97,117.62,118.04,56819.162
2025-02-02 00:00:00,118.05,120.61,117.53,120.59,52225.783
2025-02-02 01:00:00,120.59,121.41,119.96,120.62,39234.072
2025-02-02 02:00:00,120.62,120.68,118.08,118.22,38376.189
2025-02-02 03:00:00,118.23,119.1,112.99,114.23,155387.122
2025-02-02 04:00:00,114.24,115.78,113.49,115.48,73240.055
2025-02-02 05:00:00,115.47,116.99,115.16,116.86,43521.931
2025-02-02 06:00:00,116.86,117.38,116.05,116.6,41520.659
2025-02-02 07:00:00,116.61,116.64,115.22,115.56,33603.136
2025-02-02 08:00:00,115.55,118.21,115.33,116.69,46023.521
2025-02-02 09:00:00,116.69,117.2,115.55,116.88,25340.271
2025-02-02 10:00:00,116.89,116.89,114.77,115.45,34147.213
2025-02-02 11:00:00,115.44,115.74,113.6,113.88,37677.217
2025-02-02 12:00:00,113.88,115.75,113.71,114.13,38925.394
2025-02-02 13:00:00,114.13,117.21,114.09,116.78,62208.239
2025-02-02 14:00:00,116.78,116.8,115.73,115.74,33574.008
2025-02-02 15:00:00,115.74,115.8,114.21,115.33,25106.696
2025-02-02 16:00:00,115.33,115.34,110.84,111.55,94678.695
2025-02-02 17:00:00,111.55,112.6,109.15,110.16,117460.906
2025-02-02 18:00:00,110.17,111.62,108.1,108.6,145487.768
2025-02-02 19:00:00,108.59,111.73,107.22,110.9,106278.43
2025-02-02 20:00:00,110.9,112.18,109.7,110.07,70618.693
2025-02-02 21:00:00,110.07,110.35,107.94,108.41,59079.449
2025-02-02 22:00:00,108.41,110.76,104.02,108.91,97344.415
2025-02-02 23:00:00,108.89,109.71,105.41,109.12,98398.173
2025-02-03 00:00:00,109.13,109.16,101.45,105.35,221158.242
2025-02-03 01:00:00,105.39,105.81,89.2,92.69,407095.145
2025-02-03 02:00:00,92.82,93.28,80.04,89.7,612834.285
2025-02-03 03:00:00,89.7,94.22,89.48,93.34,242827.074
2025-02-03 04:00:00,93.35,94.34,89.74,90.65,131994.596
2025-02-03 05:00:00,90.66,94.54,90.46,94.54,141085.431
2025-02-03 06:00:00,94.53,95.63,93.21,94.97,100803.132
2025-02-03 07:00:00,94.96,99.53,94.62,99.34,157821.631
2025-02-03 08:00:00,99.31,99.32,95.16,96.84,94869.356
2025-02-03 09:00:00,96.84,98.03,96.35,96.81,100682.113
2025-02-03 10:00:00,96.82,99.5,96.03,99.29,89360.528
2025-02-03 11:00:00,99.3,99.33,96.8,97.3,47745.811
2025-02-03 12:00:00,97.3,98.92,95.86,95.94,62407.26
2025-02-03 13:00:00,95.94,96.84,94.86,95.5,89079.733
2025-02-03 14:00:00,95.51,98.31,92.7,97.34,305779.43
2025-02-03 15:00:00,97.33,104.19,96.63,103.13,204842.701
2025-02-03 16:00:00,103.11,104.6,101.19,101.92,141348.719
2025-02-03 17:00:00,101.92,103.36,101.13,103.05,69041.728
2025-02-03 18:00:00,103.04,104.02,101.97,103.8,51814.906
2025-02-03 19:00:00,103.8,106.95,103.14,106.5,81260.824
2025-02-03 20:00:00,106.5,106.53,103.25,104.2,88861.812
2025-02-03 21:00:00,104.19,108.09,104.15,107.74,49942.799
2025-02-03 22:00:00,107.75,108.96,107.06,107.97,60159.941
2025-02-03 23:00:00,107.98,108.49,105.96,106.91,61938.828
2025-02-04 00:00:00,106.91,108.45,106.89,107.14,46874.175
2025-02-04 01:00:00,107.14,108.76,106.86,107.57,37323.45
2025-02-04 02:00:00,107.6,107.92,105.04,105.14,38039.973
2025-02-04 03:00:00,105.15,105.56,104.01,104.52,31983.523
2025-02-04 04:00:00,104.54,105.16,103.24,103.46,32379.927
